Location,Date,Mean Temp (°C),Conductivity,Total Precip (mm),Turbidity,Total Snow (cm),Cool Deg Days (°C),Spd of Max Gust (km/h),Label_Anomaly,Label_Proxy,Predicted_Risk_Score,Risk_Level
Pockwock,2003-12-20,-1.820536409149336,-0.4642768328205844,0.1206741630017128,-1.6474621377914684,-0.7136936639110357,0.1262679770511263,0.1686226108649447,0,0,0.001292621716170573,Low
Margaree,2003-12-20,-2.508725664550536,1.416010033297712,-0.6452875291760939,-1.1303809722334766,0.7963969634848775,0.1878117269214626,0.487803932692689,0,1,0.004015080977249171,Low
Margaree,2003-12-21,-2.7206497742872795,1.2235345813583307,-0.7323521234327771,-1.3591522945624506,1.0462599750121673,0.2110440763282515,0.5251245165281063,0,1,0.003988947067700514,Low
Pockwock,2003-12-21,-2.17536255962712,-0.5183189195306546,0.1546780433340552,-1.821002623718014,-0.750222941333422,0.203362648001167,0.1074379494835552,0,0,0.001292621716170573,Low
Shelburne,2003-12-21,-2.2014925220102928,-1.0248683539225778,0.6830822565613108,-1.8516744383672832,-0.6377148866729992,0.3771136758216419,0.3889500963223675,0,0,0.001292621716170573,Low
Pockwock,2003-12-22,-1.5629405602265036,-0.5656644821729178,0.0495889590984417,-1.5719061014130593,-0.5619945048067904,-0.0230890368668658,-0.1366282080937193,0,0,0.001292621716170573,Low
Margaree,2003-12-22,-2.715290271081297,1.446747015547476,-0.5747837100582832,-0.7300792746572811,0.7951699144194794,0.4354705227209763,1.3519519607804242,0,1,0.0044763961725888006,Low
Shelburne,2003-12-22,-1.6574837267545066,-0.8139167310407885,0.5739878589131621,-1.5150215156869171,-1.001348806504047,0.3211530432882741,0.612035707591851,0,0,0.001292621716170573,Low
Shelburne,2003-12-23,-0.7625629672815817,-1.023039675756373,0.4008009221261226,-1.1317402480528826,-0.5915543394450113,-0.0979181549363739,-0.0998832197321338,0,0,0.001292621716170573,Low
Margaree,2003-12-23,-1.7046863575727498,1.1498764024845516,-1.4188834779814965,-0.2908113528659211,0.5822623336219743,-0.1676601011260595,-0.00035188371491,0,0,0.001292621716170573,Low
Pockwock,2003-12-23,-0.925701633916944,-0.3835589827914563,0.0765147217091763,-1.2202060973580735,-0.5053678124716364,-0.1640928609035686,-0.097070152901844,0,0,0.001292621716170573,Low
Shelburne,2003-12-24,0.1028423038489147,-0.4464363967550019,1.482279675266381,-0.2948117346931855,-0.010237365953207,-0.3952537396275954,-0.8758145072304087,0,0,0.001292621716170573,Low
Margaree,2003-12-24,-0.3663107116037182,0.987467264373948,-1.5666893978456051,-0.8711588463074105,0.1747755065423495,-0.6219152335604735,-0.5525390724285962,0,0,0.001292621716170573,Low
Pockwock,2003-12-24,-0.5523533064795657,2.397109261486351,2.844022594433524,-0.2597491390569971,-1.3958116985657736,0.2432735545011505,0.4360643272079554,0,0,0.00893702412684017,Low
Pockwock,2003-12-25,-0.0031497480054879,3.666480519483971,4.340082145925332,0.2875440594086252,-1.592206879029475,0.115863988749143,-0.327456817191394,0,0,0.13118521923298115,Low
Shelburne,2003-12-25,0.5428987277291116,-0.6488395179708479,0.9328851486743964,-0.2844403109714249,-0.0885762778518731,-0.5056305422822182,-0.6357079519533549,0,0,0.001292621716170573,Low
Margaree,2003-12-25,0.410755595292045,3.29634088982554,0.128327252662298,0.1029897297242356,-0.8138823310038742,-0.1384143862305559,1.2960416457785302,0,0,0.006443761262711471,Low
Shelburne,2003-12-26,-1.0569603175358204,-1.2336788448825806,0.3566428418867604,-1.3487316535272569,-0.5603294470788824,-0.1026384668683506,-0.3651364496697745,0,0,0.001292621716170573,Low
